accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
LU023341,LU034253;LU034256;LU034252;LU034254;LU034255;LU034251,11270356,C1=CC(=CC(=C1)C2=NNC(=N2)C(=O)N)C3=C(C=CC(=C3)F)OCC(C(F)(F)F)(F)F,17.743,min,OWSLGPREZQMVQP-UHFFFAOYSA-N
LU122786,LU081956;LU081954;LU081952;LU081953;LU081955;LU081951,11472813,C1=CC(=C(C=C1N(CC(=O)N)CC(F)(F)F)C(F)(F)F)C#N,15.748,min,ZDYGKWOTFUOWOA-UHFFFAOYSA-N
LU069873,LU033951;LU033953;LU033955;LU033956;LU033952;LU033954,11556911,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F,16.872,min,IUQAXCIUEPFPSF-UHFFFAOYSA-N
LU689788,LU038654;LU038651;LU038653;LU038656;LU038652;LU038655,11700495,COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,13.928,min,QZXATCCPQKOEIH-UHFFFAOYSA-N
LU814147,LU024254;LU024252;LU024256;LU024253;LU024255;LU024251,11723708,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C=C(C=C3)O,18.689,min,LAKWINYVWJPHQW-UHFFFAOYSA-N
LU883352,LU046251;LU046255;LU046253;LU046252;LU046254;LU046256,11784975,COC1=CN=C(N2C1=NC(=N2)NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)OC,15.561,min,SYJGKVOENHZYMQ-UHFFFAOYSA-N
LU607123,LU063255;LU063253;LU063256;LU063254;LU063252;LU063251,12148754,C1CN(CCC1C(=O)O)C2=C(C=C(C=C2)F)NC(=O)NC(=O)C3=CC(=C(C=C3Cl)F)F,18.369,min,KAJJGOCSAXKXBD-UHFFFAOYSA-N
LU811897,LU073652;LU073656;LU073654;LU073653;LU073651;LU073655,15603288,C1=CC=C(C=C1)/C=C/S(=O)(=O)NC(=O)C2=C(C=C(C=C2)F)Cl,16.712,min,AUMLVMKWJGCERZ-CMDGGOBGSA-N
LU877341,LU085554;LU085556;LU085551;LU085555;LU085553;LU085552,16051930,CC[C@]12CC[C@H]3[C@H]([C@@H]1CCC2(C#C)O)CCC4=CC(=O)CC[C@H]34,19.923,min,WWYNJERNGUHSAO-CULCCENASA-N
LU914151,LU026553;LU026552;LU026551;LU026556;LU026554;LU026555,18551400,CC(CC1=CC=C(C=C1)OCC(=O)O)NCC(C2=CSC(=N2)C(F)(F)F)O,13.754,min,YVIXXPCJZAUQHJ-UHFFFAOYSA-N
LU231693,LU038955;LU038951;LU038953;LU038956;LU038954;LU038952,21115778,C1=CC(=CC=C1N[C@@H](CCC(=O)N)C(=O)O)[N+](=O)[O-],11.217,min,IMTMBDXEKMXETQ-VIFPVBQESA-N
LU810075,LU084356;LU084353;LU084355;LU084352;LU084351;LU084354,23461093,[H+].[H+].C1=CC(=CC(=C1)C(=O)[O-])C(=O)[O-],13.283,min,QQVIHTHCMHWDBS-UHFFFAOYSA-N
LU956107,LU048053;LU048051;LU048056;LU048055;LU048052;LU048054,24798733,C1=CC=C(C(=C1)C(=O)O)N2C=C(C(=O)C3=CC(=C(C=C32)Cl)NC4=C(C=C(C=C4Cl)F)F)C(=O)O,17.443,min,OEMJXSVJXPIFMA-UHFFFAOYSA-N
LU085000,LU031751;LU031752;LU031754;LU031756;LU031753;LU031755,25015677,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,14.779,min,DJNZZLZKAXGMMC-UHFFFAOYSA-N
LU546982,LU135952;LU135953;LU135954;LU135956;LU135951;LU135955,25099474,CC1=CN(C2=C1C=C(C=C2)F)NC(=O)C3=CN=C(N=C3C)C4=CC=CC=N4,17.003,min,YNVKAENVJKEMOU-UHFFFAOYSA-N
LU503184,LU065854;LU065852;LU065851;LU065853;LU065855;LU065856,53257735,CC1=NC2=CC=CC=C2N1C3CC4CCC(C3)N4CCC5(CCN(CC5)C(=O)C6=CC(=C(C=C6Cl)F)S(=O)(=O)NC)C7=CC(=CC=C7)F,13.105,min,AWXQYTLSBPWDMJ-UHFFFAOYSA-N
LU832552,LU050953;LU050951;LU050956;LU050954;LU050955;LU050952,53316382,C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,18.334,min,OCSHTBUKRNOLMC-UHFFFAOYSA-N
LU946367,LU121956;LU121955;LU121951;LU121952;LU121953;LU121954,53316384,CCOC(=O)O[C@H](C)OC(=O)C1=CC2=C(C=C1)N(C(=C2)C(=O)NC3CCN(CC3)C(C)C)CC4=NOC(=C4)C5=CC=C(S5)Cl,17.265,min,GJTKAAFWJZWEPS-LJQANCHMSA-N
LU094719,LU060155;LU060153;LU060156;LU060152;LU060154;LU060151,53316387,C1CC1N2CCC(CC2)NC(=O)C3=NC4=C(N3CC5=NOC(=C5)C6=CC=C(S6)Cl)C=CC(=C4)C(=O)O,15.873,min,PQDRCVHHJPMGKO-UHFFFAOYSA-N
LU232564,LU048756;LU048754;LU048751;LU048753;LU048752;LU048755,54677470,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,16.796,min,ZRVUJXDFFKFLMG-UHFFFAOYSA-N
LU292786,LU128955;LU128954;LU128952;LU037753;LU128956;LU128953;LU037752;LU037755;LU037756;LU037751;LU128951;LU037754,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,17.443,min,PJVWKTKQMONHTI-UHFFFAOYSA-N
LU709128,LU071055;LU071054;LU071051;LU071056;LU071053;LU071052,54678504,C1CC(C2=CC=CC=C2C1)C3=C(C4=CC=CC=C4OC3=O)O,18.177,min,ULSLJYXHZDTLQK-UHFFFAOYSA-N
LU434526,LU041551;LU041556;LU041555;LU041552;LU041553;LU041554,54687772,CC1=CC(=C(C=C1CO)C(C)(C)C)SC2=C(C[C@@](OC2=O)(CCC3=CC=C(C=C3)N)C(C)C)O,15.677,min,ZUBPKHVCBGWWGO-NDEPHWFRSA-N
LU551597,LU100455;LU100451;LU100454;LU100452;LU100456;LU100453,59086459,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl,17.888,min,QULLOTSYPAOTIW-OAHLLOKOSA-N
LU967167,LU022553;LU022551;LU022554;LU022555;LU022556;LU022552,60196437,CC(C)(CNC1=NC=C2C(=CC(=O)N(C2=N1)C)OC3=C(C=C(C=C3)F)F)O,16.608,min,KOKXXPKAPFSRCR-UHFFFAOYSA-N
LU796312,LU085454;LU085452;LU085453;LU085451;LU085455;LU085456,135418174,CCN1C2=C(C(=N1)C)N=C(CNC2=O)C3=CC=C(C=C3)O,15.141,min,BEOZJBLIRPRMJM-UHFFFAOYSA-N
