accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
PR359781,PR309280,5840046,C1C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,4.71,min,NTDLXWMIWOECHG-UHFFFAOYSA-N
PR007449,PR309279,5858132,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O)O)O,4.58,min,RNDGJCZQVKFBPI-UHFFFAOYSA-N
PR520481,PR309259,5859848,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)OC6C(C(C(CO6)O)O)O)O)O)O)O)O,3.65,min,RLTNQOUWXZXZCS-UHFFFAOYSA-N
PR541617,PR306198;PR306148;PR309292;PR306153;PR306178;PR306183;PR306173;PR306203;PR306168;PR306158;PR306188;PR306163;PR306193,5874704,CC1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)CO)O)O)O)O)O,3.85705,min,LYGPBZVKGHHTIE-UHFFFAOYSA-N
PR684795,PR306796;PR306782;PR306803;PR306748;PR308772;PR306741;PR306762;PR306769;PR306775;PR306727;PR306789;PR306734;PR306755,5878729,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,4.16,min,PZZRDJXEMZMZFD-UHFFFAOYSA-N
PR957296,PR309246;PR306457;PR306437;PR306477;PR306487;PR306482;PR306447;PR306442;PR306452;PR306467;PR306472;PR306462;PR306432,5883291,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=CC=C5O)O)O)O)O)O)O,4.099083,min,BJJCTXDEJUWVIC-UHFFFAOYSA-N
PR057712,PR309434;PR306786;PR306759;PR306745;PR306752;PR306738;PR306731;PR306793;PR306800;PR306773;PR306779;PR306766;PR306724,5901757,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O,3.229367,min,VKVBSQRURLRCHO-UHFFFAOYSA-N
PR014426,PR309233;PR305488;PR305521;PR305468;PR305515;PR305463;PR305508;PR305501;PR305450;PR309432;PR305494;PR305475;PR305482;PR305457,5949214,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,4.11,min,SJRXVLUZMMDCNG-UHFFFAOYSA-N
PR014166,PR305472;PR305460;PR305512;PR305485;PR306966;PR306971;PR305498;PR305447;PR306981;PR309255;PR305454;PR305466;PR305518;PR306976;PR306956;PR305479;PR306961;PR306936;PR306927;PR306941;PR306951;PR306946;PR305505;PR305491,6223069,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,4.16575,min,UIDGLYUNOUKLBM-UHFFFAOYSA-N
PR109055,PR307165;PR305551;PR305533;PR307161;PR307163;PR307150;PR305524;PR305548;PR307157;PR305530;PR305539;PR305536;PR305557;PR307169;PR307167;PR309286;PR307159;PR307152;PR305554;PR307155;PR305545;PR307154;PR305542;PR307148;PR305527,6426860,C1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4C(C(C(C(O4)CO)O)O)O)O)O)O,3.582367,min,ODBRNZZJSYPIDI-UHFFFAOYSA-N
PR970042,PR307249;PR307255;PR307251;PR307239;PR307243;PR307241;PR307237;PR307253;PR307235;PR307233;PR307245;PR307247;PR308768,9794659,CS(=O)CCCCCCCCN=C=S,3.56,min,BCRXKWOQVFKZAG-UHFFFAOYSA-N
PR812349,PR307217;PR307229;PR308767;PR307231;PR307224;PR307222;PR307220;PR307227;PR307225;PR307219,9837367,CS(=O)CCCCCCCN=C=S,5.4069,min,OGYHCBGORZWBPH-UHFFFAOYSA-N
PR095980,PR309408,9943917,C1=CC=C(C=C1)CCCC(=O)NC(CCC(=O)N)C(=O)O,2.89,min,XKQKXKRCMAJADR-UHFFFAOYSA-N
PR271063,PR309271,9972910,COC1=C(C=C(C2=C1OC(=C(C2=O)OC)C3=CC=CC=C3)O)O,5.72,min,OWQLBLNRUZULFV-UHFFFAOYSA-N
PR447501,PR307050;PR307057;PR307052;PR309299;PR307041;PR307045;PR307055;PR309300;PR307053;PR307059;PR307048;PR307043;PR307047;PR307060,10053626,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)C5C(C(C(O5)CO)O)O)O,3.4,min,TUIJPUWSXVFWSH-UHFFFAOYSA-N
PR459874,PR306019;PR306043;PR306066;PR306072;PR309378;PR306013;PR306049;PR306054;PR306007;PR306037;PR309379;PR306025;PR306031;PR306060,11250133,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,2.84,min,XFZJEEAOWLFHDH-UKWJTHFESA-N
PR666725,PR309046,11609510,CC(=CCC1=C(C=CC2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)C,8.93,min,KYFBXCHUXFKMGQ-UHFFFAOYSA-N
PR230482,PR309039,11725803,CC(=CCC1=C(C(=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O)O)C,7.76,min,SFQIGPZCFNTPOD-UHFFFAOYSA-N
PR180509,PR308775;PR306681;PR306696;PR306708;PR306677;PR306685;PR306712;PR306692;PR306716;PR306720;PR306704;PR306700,12004528,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,4.01,min,DUBCCGAQYVUYEU-UHFFFAOYSA-N
PR355499,PR308952,12302099,C1C(CS(=O)S1)O,1.95,min,MVXFWIGJTYCCIF-UHFFFAOYSA-N
PR949454,PR306287;PR306327;PR308831;PR306341;PR306314;PR306301;PR306294;PR306280;PR306320;PR306348;PR306334;PR306307;PR306355,12302249,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,3.11,min,ABVCUBUIXWJYSE-UHFFFAOYSA-O
PR688576,PR308970,12302820,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)C,5.01,min,ZLSYCIYRYZUJCZ-UHFFFAOYSA-N
PR488962,PR307728;PR307696;PR307735;PR307704;PR307691;PR307739;PR307709;PR308699;PR307700;PR307718;PR307723,12302914,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,6.188283,min,NFZYDZXHKFHPGA-UHFFFAOYSA-N
PR768029,PR309275;PR305704;PR305731;PR305752;PR305690;PR305718;PR305725;PR305765;PR305697;PR305738;PR305758;PR305711;PR305745,12304737,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)OC4C(C(C(C(O4)CO)O)O)O,4.467,min,UHNXUSWGOJMEFO-UHFFFAOYSA-N
PR717147,PR306020;PR306067;PR306008;PR306050;PR306026;PR306038;PR306073;PR306014;PR306061;PR306032;PR309318;PR306055;PR306044,12309901,C1C(OC2=C(C1=O)C=CC(=C2O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,3.48,min,DGGOLFCPSUVVHX-UHFFFAOYSA-N
PR036965,PR306819;PR306813;PR306807;PR306809;PR309232;PR306815;PR306811;PR306825;PR306823;PR306821;PR306817;PR306827;PR306829,12311099,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,3.6371,min,FOHXFLPXBUAOJM-UHFFFAOYSA-N
PR568601,PR306656;PR306626;PR306622;PR309245;PR306671;PR306631;PR306636;PR306646;PR306661;PR306651;PR306666;PR306641;PR306617,12313332,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,3.98,min,RTATXGUCZHCSNG-UHFFFAOYSA-N
PR322602,PR307006;PR307018;PR307010;PR307002;PR306995;PR306991;PR308841;PR307022;PR306998;PR307014;PR306983;PR307026;PR306987,12313913,COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,2.78,min,IPVSUYLZIAYTOK-UHFFFAOYSA-O
PR226901,PR308045;PR308055;PR308053;PR308745;PR308047;PR308036;PR308043;PR308049;PR308051;PR308034;PR308040;PR308038,12314162,COC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)OC,5.128117,min,KFFCKOBAHMGTMW-UHFFFAOYSA-N
PR979949,PR308048;PR308743;PR308050;PR308052;PR308042;PR308037;PR308046;PR308033;PR308041;PR308039;PR308044;PR308054;PR308035,12314162,COC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)OC,5.128117,min,KFFCKOBAHMGTMW-UHFFFAOYSA-N
PR875656,PR309231;PR306549;PR306596;PR306601;PR306607;PR306567;PR306573;PR306561;PR306612;PR306585;PR306579;PR306555;PR306591,12442954,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)OC4C(C(C(C(O4)CO)O)O)O,4.48,min,OIUBYZLTFSLSBY-UHFFFAOYSA-N
PR731829,PR308677;PR308494;PR308509;PR308529;PR308525;PR308517;PR308499;PR308513;PR308521,12831933,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)CO)O)O)O)C,7.656466,min,SWIROVJVGRGSPO-UHFFFAOYSA-N
PR919327,PR308493;PR308498;PR308669;PR308505;PR308508;PR308512;PR308516;PR308520;PR308490;PR308502;PR308528;PR308496;PR308524,12831933,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)CO)O)O)O)C,7.656466,min,SWIROVJVGRGSPO-UHFFFAOYSA-N
PR355778,PR308398;PR308414;PR308402;PR308406;PR308392;PR308662;PR308410;PR308422,12855917,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O)C,6.29,min,RAQNTCRNSXYLAH-UHFFFAOYSA-N
PR838033,PR308436;PR308446;PR308451;PR308455;PR308472;PR308477;PR308663;PR308441;PR308460,12855923,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)O)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,6.59,min,XNGXWSFSJIQMNC-UHFFFAOYSA-N
PR511354,PR308480;PR308466;PR308476;PR308435;PR308485;PR308459;PR308450;PR308471;PR308659;PR308445,12855923,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)O)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,6.59,min,XNGXWSFSJIQMNC-UHFFFAOYSA-N
PR749612,PR308578;PR308591;PR308633;PR308641;PR308650;PR308572;PR308623;PR308607;PR308604;PR308678;PR308618;PR308637;PR308552;PR308566;PR308646;PR308535;PR308598;PR308628;PR308559,12901617,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)O)C,8.197184,min,RWXIFXNRCLMQCD-UHFFFAOYSA-N
PR439084,PR308654;PR308590;PR308606;PR308577;PR308597;PR308670;PR308636;PR308551;PR308541;PR308617;PR308546;PR308610;PR308649;PR308632;PR308614;PR308558;PR308640;PR308571;PR308565;PR308584;PR308603;PR308622;PR308627;PR308645;PR308534,12901617,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)O)C,8.197184,min,RWXIFXNRCLMQCD-UHFFFAOYSA-N
PR437818,PR305363;PR305371;PR305382;PR305367;PR305380;PR305365;PR305375;PR308676;PR305377;PR305378;PR305369;PR305373;PR305361,12912318,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CC4(C(CC(C5C4(CCC5C(C)(CCC=C(C)C)O)C)O)C6(C3C(C(CC6)O)(C)C)C)C)CO)O)O)O)O)O,6.25,min,AGBCLJAHARWNLA-UHFFFAOYSA-N
PR473558,PR305379;PR305366;PR305376;PR305360;PR305368;PR305364;PR305374;PR305370;PR305381;PR308668;PR305372;PR305362,12912318,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CC4(C(CC(C5C4(CCC5C(C)(CCC=C(C)C)O)C)O)C6(C3C(C(CC6)O)(C)C)C)C)CO)O)O)O)O)O,6.25,min,AGBCLJAHARWNLA-UHFFFAOYSA-N
PR080481,PR306618;PR306642;PR306652;PR306623;PR306657;PR306662;PR306627;PR306672;PR306647;PR306632;PR306637;PR306667,13245586,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,4.377133,min,CQLRUIIRRZYHHS-UHFFFAOYSA-N
PR015243,PR306150;PR306170;PR309235;PR306185;PR306180;PR306165;PR306200;PR306175;PR306205;PR306195;PR306155;PR306160;PR306190,13254471,C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O,4.08,min,RAFHNDRXYHOLSH-UHFFFAOYSA-N
PR425544,PR308919,13326381,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,7.28,min,IBZLICPLPYSFNZ-UHFFFAOYSA-N
PR112013,PR308918,13326381,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,7.28,min,IBZLICPLPYSFNZ-UHFFFAOYSA-N
PR770600,PR308915,13326389,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C,7.31,min,OKIHRVKXRCAJFQ-UHFFFAOYSA-N
PR976899,PR304655;PR304667;PR304658;PR304664;PR304670;PR304661;PR304673;PR304649;PR304646;PR304652;PR304640;PR304643;PR308867,13376715,CCC12CC(N3C4=CC=CC=C4C5=C3C1N(CC5)CC=C2)(C(=O)OC)O,4.255233,min,BQGJXFQCMYJENQ-UHFFFAOYSA-N
PR279314,PR308910,13457498,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)CC=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,6.45,min,BCNKILSUUHWRTG-UHFFFAOYSA-N
PR114212,PR307142;PR307129;PR307138;PR307125;PR307131;PR307140;PR307136;PR309251;PR307144;PR307133;PR309249;PR307127;PR307146,13647412,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,3.789717,min,LKZDFKLGDGSGEO-UHFFFAOYSA-N
PR264884,PR308899,13732714,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,7.27,min,XCHARIIIZLLEBL-UHFFFAOYSA-N
PR845367,PR306767;PR306787;PR306739;PR306801;PR306746;PR306774;PR306794;PR306760;PR306725;PR309382;PR306753;PR306732;PR306780,13751990,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)O)C9=CC(=C(C=C9)O)O)O,3.46,min,MOJZMWJRUKIQGL-UHFFFAOYSA-N
PR255714,PR309066,13879965,CCC(C)C(C(=O)NC(C(C)CC)C(=O)O)N,3.44,min,BCVIOZZGJNOEQS-UHFFFAOYSA-N
PR980615,PR306045;PR309240;PR306015;PR306009;PR306021;PR306068;PR306033;PR306056;PR306039;PR306027;PR306051;PR306062;PR306074,13887800,C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,3.695633,min,YNMFDPCLPIMRFD-UHFFFAOYSA-N
PR534887,PR309069,13894650,CSCC(C(=O)O)NC(=O)CCC(C(=O)O)N,2.01,min,UPCDLBPYWXOCOK-UHFFFAOYSA-N
PR570821,PR307629;PR307588;PR307600;PR307616;PR307612;PR307633;PR307604;PR307626;PR307596;PR308834;PR307621;PR307609;PR307593,13915667,C1=C(C=C(C(=C1O)O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,2.63,min,XENHPQQLDPAYIJ-UHFFFAOYSA-O
PR597703,PR306171;PR306206;PR306196;PR306191;PR306161;PR306186;PR306151;PR309226;PR306201;PR306181;PR306166;PR306176;PR306156,13940823,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O,5.268567,min,HQNOUCSPWAGQND-UHFFFAOYSA-N
PR081801,PR309265,13942388,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)CO)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O)O)O,3.42,min,SPUFXPFDJYNCFD-UHFFFAOYSA-N
PR432492,PR309278,13984469,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O,4.17,min,JGXFMIJHKASCIZ-UHFFFAOYSA-N
PR972359,PR309120,14018120,C(C1C(C(C(C(O1)OC(COP(=O)(O)O)C(C(CO)O)O)O)O)O)O,1.91,min,HJZBAIMJDQCPCL-UHFFFAOYSA-N
PR614063,PR308900,14031162,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,7.26,min,ZOUJKJNUAOXJGL-UHFFFAOYSA-N
PR313530,PR305599;PR305546;PR305593;PR305552;PR305540;PR305558;PR305616;PR305543;PR305611;PR305531;PR305525;PR305575;PR305568;PR305528;PR305581;PR305534;PR305537;PR305555;PR305623;PR305605;PR309243;PR305587;PR305630;PR305549;PR305562,14035324,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,3.5989,min,JYXSWDCPHRTYGU-UHFFFAOYSA-N
PR984812,PR309418,14079044,C1C(C(C(O1)OCC2C(C(C(C(O2)OCC3=CC=CC=C3)O)O)O)O)(CO)O,3.34,min,NJMQSVWMCODQIP-UHFFFAOYSA-N
PR604604,PR309417,14079044,C1C(C(C(O1)OCC2C(C(C(C(O2)OCC3=CC=CC=C3)O)O)O)O)(CO)O,3.34,min,NJMQSVWMCODQIP-UHFFFAOYSA-N
PR169019,PR308536;PR308585;PR308573;PR308605;PR308553;PR308579;PR308660;PR308592;PR308560,14081290,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C,9.84,min,CKUVNOCSBYYHIS-UHFFFAOYSA-N
PR981027,PR309060,14104236,C1=CC(=C(C=C1O)CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O,2.78,min,MVFYXXNAFZRZAM-UHFFFAOYSA-N
PR448622,PR309059,14132343,COC1=C(C=CC(=C1)C(=O)OC2C(C(C(C(O2)CO)O)O)O)O,2.4,min,YROOZUQRTLHXIO-UHFFFAOYSA-N
PR104583,PR309061,14132345,COC1=CC(=CC(=C1O)OC)C(=O)OC2C(C(C(C(O2)CO)O)O)O,2.56,min,CIYLTHWUJCCASO-UHFFFAOYSA-N
PR723480,PR309253,14159396,C1=C(C=C(C(=C1O)O)OC2C(C(C(C(O2)CO)O)O)O)C3=C(C(=O)C4=C(C=C(C=C4O3)O)O)OC5C(C(C(C(O5)CO)O)O)O,3.35,min,FEWRYXXFMHQZRI-UHFFFAOYSA-N
PR367801,PR306892;PR306910;PR306901;PR308774;PR306922;PR306898;PR306907;PR306895;PR306916;PR306913;PR306889;PR306919;PR306904,14185731,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O,4.34,min,FNTJVYCFNVUBOL-UHFFFAOYSA-N
PR736479,PR308940,14186191,CC(=O)OCC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(C(CC4C3(CCC5(C4=CCC6C5(CCC7C6(CCC(C7(C)CO)OC8C(C(C(C(O8)C(=O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C)(C)C)O)O)OC(=O)C)OC(=O)C)OC(=O)C,6.55,min,DOSMRIGRPILHCA-UHFFFAOYSA-N
PR988058,PR306886;PR306847;PR306872;PR306857;PR306852;PR306842;PR306833;PR306882;PR306867;PR306837;PR306862;PR306877;PR308782,14186901,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCC3C(C(C(C(O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O)O)O)C)O)O)O)O,3.978883,min,UYVBMGULWGRDQT-UHFFFAOYSA-N
PR364613,PR309037,14218027,CC(=CCC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O)C,8.12,min,CGKWSLSAYABZTL-UHFFFAOYSA-N
PR182751,PR307501;PR307502;PR309248;PR307505;PR307506;PR308779;PR307497;PR307500;PR307504;PR307508;PR307499;PR307507;PR307498;PR307503,14238625,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,3.42,min,DFNXNCCYQRPZMD-UHFFFAOYSA-N
PR089963,PR309409,14309606,C1=CC(=CC=C1CC(C(=O)O)N)OC2=C(C=CC(=C2)CC(C(=O)O)N)O,3.97,min,FWZXNPNHUWFOCM-UHFFFAOYSA-N
PR742924,PR306323;PR306337;PR306351;PR306304;PR306297;PR308788;PR306344;PR306283;PR306317;PR306358;PR306330;PR306310;PR306290,14310763,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,4.48,min,VCCNKWWXYVWTLT-UHFFFAOYSA-N
PR804927,PR306763;PR307792;PR306728;PR306735;PR306742;PR307753;PR306770;PR306783;PR307768;PR306756;PR307763;PR307797;PR307772;PR307748;PR307758;PR307782;PR306749;PR306776;PR307787;PR306790;PR307777;PR306804;PR307743;PR309449;PR306797,14311149,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,2.9038,min,CCQDWIRWKWIUKK-UHFFFAOYSA-O
PR674623,PR306281;PR306308;PR306342;PR306328;PR309448;PR306356;PR306321;PR306295;PR306302;PR306335;PR306315;PR306349;PR306288,14311151,COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,3.2,min,ZZWPMFROUHHAKY-UHFFFAOYSA-O
PR382255,PR308833,14311151,COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,3.13,min,ZZWPMFROUHHAKY-UHFFFAOYSA-O
PR029911,PR307528;PR307580;PR307546;PR307522;PR307534;PR307574;PR309274;PR307563;PR307568;PR307558;PR307586;PR307540;PR307552,14332446,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,4.07,min,VUGRLRAUZWGZJP-UHFFFAOYSA-N
PR489717,PR305292;PR308709;PR305303;PR305306;PR305296;PR305300;PR305308,14407400,CC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(OC(C(C3O)O)OC4C(C(COC4OC(=O)C56CCC(CC5C7=CCC8C9(CCC(C(C9CCC8(C7(CC6O)C)C)(C)CO)OC1C(C(C(C(O1)CO)O)O)O)C)(C)C)O)O)C)O)O)O)O,5.78,min,WNGIVKPPGCCJNP-UHFFFAOYSA-N
PR385684,PR305297;PR305302;PR305304;PR305298;PR305295;PR305294;PR305305;PR305307;PR305299;PR308706;PR305301;PR305293;PR305291,14407400,CC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(OC(C(C3O)O)OC4C(C(COC4OC(=O)C56CCC(CC5C7=CCC8C9(CCC(C(C9CCC8(C7(CC6O)C)C)(C)CO)OC1C(C(C(C(O1)CO)O)O)O)C)(C)C)O)O)C)O)O)O)O,5.78,min,WNGIVKPPGCCJNP-UHFFFAOYSA-N
PR768419,PR309298,14427338,C1C(C(C(C(O1)C2=C(C3=C(C(=C2O)C4C(C(C(CO4)O)O)O)OC(=CC3=O)C5=CC=C(C=C5)O)O)O)O)O,3.86,min,LDVNKZYMYPZDAI-UHFFFAOYSA-N
PR164752,PR308914,14447545,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,7.03,min,AFLNGLSTOJPKJJ-UHFFFAOYSA-N
PR477801,PR305751;PR305757;PR305689;PR305811;PR305817;PR305773;PR305780;PR305724;PR305744;PR309433;PR305787;PR305829;PR305764;PR305703;PR305798;PR305737;PR305696;PR305730;PR305710;PR305842;PR305717;PR305836;PR305822;PR305805;PR305792,14524434,COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,4.328283,min,JMFWYRWPJVEZPV-UHFFFAOYSA-N
