accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
PR37154354,PR311069,14426033,CCC(C)C(C(=O)NC(CO)C(=O)O)N,1.8,min,TWVKGYNQQAUNRN-UHFFFAOYSA-N,[M+H]+,C9H18N2O4
PR29466100,PR310988,14427338,C1C(C(C(C(O1)C2=C(C3=C(C(=C2O)C4C(C(C(CO4)O)O)O)OC(=CC3=O)C5=CC=C(C=C5)O)O)O)O)O,3.89,min,LDVNKZYMYPZDAI-UHFFFAOYSA-N,[M+H]+,C25H26O13
PR11046717,PR310870;PR310871;PR310869,14500869,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O,4.1,min,MTXMHWSVSZKYBT-UHFFFAOYSA-N,[M+H]+,C24H22O12
PR41800597,PR310912,14524434,COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,4.36,min,JMFWYRWPJVEZPV-UHFFFAOYSA-N,[M+H]+,C23H24O13
PR56133415,PR310913,14730813,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O)O,4.22,min,NBQPHANHNTWDML-UHFFFAOYSA-N,[M+H]+,C24H22O15
PR79962051,PR311181,14779569,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,2.77,min,SXYMMDGPXYVCER-UHFFFAOYSA-O,[M]+,C27H31O16+
PR62933709,PR310892,14844938,CS(=O)CCCCCCC#N,3.43,min,MVGLREOVTAENKK-UHFFFAOYSA-N,[M+H]+,C8H15NOS
PR71870031,PR304300;PR304292;PR304296;PR304312;PR304288;PR304304;PR304323;PR304327;PR304308,14891565,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H]([C@]([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O,6.355767,min,WBQVRPYEEYUEBQ-OJVDLISWSA-N,[M+H]+,C42H62O17
PR44605430,PR310514,15200290,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC=C(C5=C4)[N+](=O)[O-])O,5.87,min,VHXNKPBCCMUMSW-UHFFFAOYSA-N,[M+H]+,C20H15N3O6
PR75094643,PR310394,15574829,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)O)C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,9.51,min,FVIZARNDLVOMSU-UHFFFAOYSA-N,[M+H]+,C36H62O8
PR06395762,PR311171,15596585,CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,4.42,min,IGLUNMMNDNWZOA-UHFFFAOYSA-N,[M+H]+,C23H22O13
PR21502768,PR310674,15608214,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8=O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,7.62,min,CROUPKILZUPLQA-UHFFFAOYSA-N,[M+H]+,C48H76O18
PR33670665,PR304305;PR304328;PR304289;PR310679;PR304324;PR304309;PR304293;PR304320;PR304297;PR304313;PR304301;PR304315,15608234,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,6.969333,min,WFRQIKSNAYYUJZ-UHFFFAOYSA-N,[M+H]+,C48H78O19
PR65128566,PR311116,15730308,C1=CC(=C(C=C1CCC(=O)NCCCCNCCCNC(=O)CCC2=CC(=C(C=C2)O)O)O)O,3.14,min,RNEHQZRKZJSYOL-UHFFFAOYSA-N,[M+H]+,C25H35N3O6
PR89923210,PR310390,15917996,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,9.89,min,HFGSQOYIOKBQOW-UHFFFAOYSA-N,[M+H]+,C30H48O4
